,Symbol,Close,sma,ema
0,RAMAPHO,287.2,270.485,277.4019023340035
0,RAMASTEEL,176.5,171.18250000000003,168.96471055174828
0,RAMCOCEM,714.45,692.6325,704.2111634010103
0,RAMCOSYS,261.35,259.3175,261.0666555175673
0,RAMKY,313.6,299.15000000000003,304.9857910327019
0,RANASUG,27.1,23.422500000000003,23.660731373993332
0,RATNAMANI,1979.85,1952.5274999999997,1958.543093226158
0,RAYMOND,1585.85,1427.695,1433.4107141927163
0,RBL,742.3,733.5425,737.4794510773919
0,RBLBANK,164.8,153.08750000000003,154.18934942232866
0,RCF,138.35,125.7225,126.70939092808096
0,RECLTD,110.9,109.3975,109.60432155487949
0,REDINGTON,186.3,181.72750000000002,180.3148411731438
0,RENUKA,59.5,58.19,58.419287011248606
0,REVATHI,1213.25,1123.9399999999998,1120.669209383068
0,RHIM,814.75,782.1375,773.0540021654355
0,RICOAUTO,82.95,73.64750000000001,75.91863606114546
0,RKFORGE,252.8,232.08250000000004,237.6453249710946
0,RML,399.75,375.94500000000005,380.48600549603765
0,ROLLT,1.5,1.31,1.3237239798596405
0,ROTO,455.65,453.9925,452.2514127363179
0,RPPINFRA,39.95,38.752500000000005,38.97305860568629
0,RSYSTEMS,265.4,264.1675,263.0194921937063
0,RUSHIL,451.7,413.24750000000006,429.656868672868
0,RVNL,70.15,70.9225,68.26626765583201
0,SABEVENTS,5.55,5.217499999999999,5.373658333008164
0,SADBHAV,17.9,16.054999999999996,16.82597423124725
0,SADBHIN,6.25,6.0925,6.247016460740709
0,SAFARI,1719.8,1682.0099999999998,1702.2761417358115
0,SAGARDEEP,29.85,27.860000000000003,28.40910853706579
0,SAGCEM,249.85,231.1,236.48302778296488
0,SAKHTISUG,28.7,22.652499999999996,23.204869938348292
0,SAKSOFT,123.6,118.225,118.64033365178676
0,SAKUMA,18.25,15.912499999999998,16.41237039024055
0,SALASAR,50.2,40.21750000000001,41.834321316945065
0,SALSTEEL,14.6,13.255,13.236968687452249
0,SANDESH,875.15,836.3625,841.1832266628977
0,SANGHVIMOV,306.75,306.90500000000003,301.24616266905974
0,SANGINITA,23.0,22.244999999999997,22.566112841480468
0,SANOFI,5788.55,5693.519999999999,5721.21370359804
0,SARDAEN,1031.15,984.9750000000001,985.7972806836686
0,SATIN,156.5,146.54000000000002,151.51788234159847
0,SBC,16.05,13.925,14.201035446574917
0,SECURCRED,119.95,113.30999999999999,112.50845005580256
0,SECURKLOUD,67.05,62.63249999999999,63.75631551684491
0,SETCO,13.4,11.8025,12.040579882827359
0,SETUINFRA,2.2,2.414285714285714,2.116279487404445
0,SHAHALLOYS,73.85,58.217499999999994,59.85680556269827
0,SHANTI,22.55,21.2,21.68600492977875
0,SHARDACROP,490.25,448.32249999999993,460.02735194660613
0,SHAREINDIA,1297.65,1278.8500000000001,1292.70229916348
0,SHIVALIK,779.2,750.9025,760.0758595863731
0,SHK,142.5,140.565,141.31740224309627
0,SILGO,25.5,23.6525,23.730036642122492
0,SILINV,347.4,317.6275,321.15919516778126
0,SILLYMONKS,32.9,35.214285714285715,32.16621256927562
0,SIMBHALS,27.95,23.080000000000002,23.359398503562122
0,SIMPLEXINF,67.2,61.72249999999999,63.169973123512044
0,SINTERCOM,109.35,104.4875,103.09814309934836
0,SIRCA,740.2,697.1275,698.6489741160242
0,SITINET,2.05,1.7274999999999998,1.8249914194670156
0,SIYSIL,553.4,535.825,540.532624836456
0,SJS,484.45,464.925,469.7174505594302
0,SKIPPER,119.6,106.725,108.42773950314655
0,SMSLIFE,666.3,647.045,651.4116369887535
0,SNOWMAN,38.5,37.87,38.23913423001444
0,SOLARINDS,4120.15,3975.9725,4029.8297234663796
0,SOMATEX,8.85,7.965000000000001,8.079045529042892
0,SONAMCLOCK,45.8,42.5375,43.02608116161961
0,SOUTHBANK,19.45,17.4275,17.71171761687988
0,SPIC,74.6,65.49749999999999,65.50586988940823
0,SPICEJET,40.65,39.7075,40.12305970465254
0,SRPL,82.2,81.12500000000001,80.29745255047793
0,SRTRANSFIN,1370.45,1327.2725,1329.2223300573512
0,STAR,364.5,347.87999999999994,350.9324948875986
0,STARCEMENT,115.35,110.04499999999999,112.23528495953514
0,STARTECK,136.85,134.6225,134.7570217405362
0,STCINDIA,102.0,97.1575,97.23481599012285
0,STEELCAS,531.9,467.0174999999999,481.8002617109946
0,STEELXIND,14.95,13.355,13.572045275740908
0,STEL,168.9,145.5075,147.814189752835
0,STERTOOLS,277.45,274.9375,274.3012071752828
0,STLTECH,186.65,175.415,173.72693888395736
0,STYLAMIND,1165.65,1141.7350000000001,1146.04443420708
0,SUBEXLTD,33.0,32.322500000000005,32.506552703891764
0,SUBROS,327.15,304.4225,312.2559658000094
0,SUKHJITS,448.5,434.8825,442.30341151844647
0,SUMEETINDS,6.3,5.5425,5.746498794766555
0,SUMICHEM,483.75,474.01750000000004,479.86987936169595
0,SUMMITSEC,667.85,641.9575,646.5253754569112
0,SUNDARMFIN,2316.6,2288.8875,2307.7112142656106
0,SUNDRMFAST,983.7,925.165,935.9957781172092
0,SUNFLAG,94.3,91.91999999999999,91.90558613700526
0,SUPRAJIT,341.3,340.11,339.64009404313185
0,SUPREMEIND,2507.3,2423.585,2434.180216322425
0,SURANASOL,23.8,23.1775,23.288947117706655
0,SURANAT&P,11.25,11.0475,11.135282720462321
0,SURYALAXMI,62.4,61.35,61.684688349296884
0,SURYAROSNI,513.25,489.0675,490.58508061575253
0,SURYODAY,123.75,107.61499999999998,110.09711972361632
0,SUVEN,63.85,63.86999999999999,63.55574972736792
0,SUVENPHAR,481.8,466.4375,463.1783563245785
0,SUVIDHAA,5.3,5.1875,5.275679784285671
0,SUZLON,10.75,9.385,9.659667660158615
0,SWANENERGY,293.5,260.385,264.290878665522
0,SWELECTES,341.3,344.61500000000007,339.9406895910155
0,TAINWALCHM,99.05,97.3875,97.42312436262415
0,TAJGVK,225.45,214.10999999999999,215.85685169135317
0,TALBROAUTO,515.25,484.10249999999996,495.81172372267866
0,TARAPUR,4.5,4.2924999999999995,4.363440668635518
0,TARMAT,54.75,53.285000000000004,53.89924718819956
0,TARSONS,730.2,715.7425,727.3963259472978
0,TATACOMM,1303.0,1300.9625,1302.1295434716005
0,TATACONSUM,801.55,798.75,798.4400174459375
0,TATAMETALI,782.85,773.2275000000001,775.2360161025683
0,TATASTEEL,111.05,109.4125,109.73799333257584
0,TATASTLLP,659.55,655.395,656.7310425628962
0,TEAMLEASE,2559.3,2515.8900000000003,2548.764397151589
0,TECHNOE,315.35,311.86,311.6897877334625
0,TGBHOTELS,13.95,11.567499999999999,11.915785703543971
0,THEMISMED,1394.1,1078.0774999999999,1120.6740247693415
0,THOMASCOOK,79.65,77.015,77.68075038435224
0,TIDEWATER,1052.0,1037.4,1042.9496119595528
0,TIIL,914.0,888.1524999999999,886.2479444514561
0,TIINDIA,2921.85,2819.9449999999997,2858.430304073358
0,TIJARIA,6.95,5.4125,5.813742670509926
0,TINPLATE,326.3,323.07250000000005,323.7411396186234
0,TIRUMALCHM,206.0,203.75000000000003,204.20770695371857
0,TIRUPATIFL,22.35,20.712500000000002,20.936284859155062
0,TRACXN,89.2,79.10750000000002,83.03294639461058
0,TRF,170.85,166.83999999999997,167.51555394847807
0,TRITURBINE,294.2,288.0075,290.59555574882995
0,TRIVENI,289.0,288.01,285.4902300467988
0,TRU,74.3,64.53,67.68892535397475
0,TTKHLTCARE,1006.6,956.7399999999998,969.8429057256684
0,TV18BRDCST,40.25,38.614999999999995,39.049830070862164
0,TVSELECT,299.45,287.115,290.3090138334357
0,TVSSRICHAK,3226.35,3121.96,3050.6368755560416
0,UBL,1745.25,1720.9199999999996,1732.7021862910426
0,UCOBANK,36.4,23.582500000000003,24.670588374022376
0,UGARSUGAR,101.4,87.1775,87.32118763506834
0,UJJIVAN,295.3,295.7575,291.9030226477853
0,UJJIVANSFB,31.8,29.97,30.180659134576253
0,UMAEXPORTS,50.0,48.2125,49.04626076430871
0,UMANGDAIRY,64.65,65.135,64.64813884955336
0,UNIDT,277.05,267.9575,272.864117203197
0,UNIENTER,142.3,134.72750000000002,135.22385429831414
0,UNIINFO,23.6,23.325,23.571544076119917
0,UNIONBANK,84.7,83.5525,82.31527751465423
0,UNITEDPOLY,126.8,86.52499999999999,93.40312228123555
0,UNIVASTU,107.9,88.22999999999999,92.33854440902928
0,UTIAMC,771.25,753.9224999999999,757.9682670076528
0,UTTAMSUGAR,277.3,265.335,263.7078578212393
0,VADILALIND,2661.3,2526.2325,2521.7928035526265
0,VAISHALI,151.25,130.01,131.93700285353322
0,VARDHACRLC,55.2,53.129999999999995,53.95960524147727
0,VARROC,291.4,289.12,289.63133428753935
0,VBL,1396.65,1278.9550000000002,1296.9851813342593
0,VENKEYS,1992.95,1908.8925,1947.8866459391452
0,VENUSPIPES,742.55,710.6624999999999,725.3225491272908
0,VERTOZ,202.6,164.40249999999997,169.41712666258363
0,VGUARD,268.75,255.2,258.068255453476
0,VHL,2997.1,2955.1150000000002,2984.27825323017
0,VIJIFIN,3.0,2.8800000000000003,2.891801890841202
0,VIKASECO,3.6,3.53,3.5665475278432264
0,VINDHYATEL,1702.3,1677.2225000000003,1652.7080539784533
0,VIPCLOTHNG,54.55,44.45249999999999,46.38509881894593
0,VIPULLTD,15.05,13.76,14.068025949085118
0,VISASTEEL,16.1,16.318421052631578,15.937774170004865
0,VISHWARAJ,18.8,16.732499999999998,16.992791701502565
0,VIVIDHA,1.25,1.2075,1.226649822397945
0,VIVIMEDLAB,9.8,9.36111111111111,9.348890986697173
0,VMART,2846.4,2803.0199999999995,2829.504884155914
0,VSSL,315.1,268.97999999999996,276.7766818846486
0,VSTTILLERS,2368.1,2380.7799999999997,2359.97015152642
0,WABAG,356.0,334.77750000000003,335.44287012901765
0,WEALTH,355.15,316.8325,326.97498704226996
0,WEBELSOLAR,97.15,93.67500000000001,94.29939642231116
0,WESTLIFE,771.45,747.98,752.3335123045447
0,WFL,229.45,212.33888888888887,219.68393930910864
0,WINDMACHIN,49.25,49.235,48.569033307534035
0,WORTH,114.45,112.54249999999999,113.69645740065864
0,YESBANK,21.2,18.545,19.190822245444622
0,ZENITHSTL,5.45,5.012500000000001,5.193234975752036
0,ZODIACLOTH,98.05,93.38,94.23937151666658
0,ZUARI,164.6,161.40000000000003,164.15789202474093
0,ZUARIIND,150.45,145.70749999999998,146.9609267588288
